price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,rate_price,view_str,water_str,condition_str,grade_str,mean_sqft,mean_price
450.0,3,2.0,1660,10247,1.0,0,0,4,7,1130,530,1968,0.0,98034,47.7262,-122.22200000000001,1680,7637,3.688888888888889,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
450.0,2,3.0,2810,11205,1.0,0,0,2,7,1510,1300,1968,0.0,98178,47.4869,-122.243,2520,13000,6.2444444444444445,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,4,3.0,2240,4616,2.0,0,0,2,7,1840,400,2001,0.0,98056,47.5118,-122.194,2260,5200,4.977777777777778,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,4,3.0,1890,13140,1.0,0,0,3,7,1270,620,1967,0.0,98027,47.5221,-122.044,1900,11160,4.2,None,NO,Good,Average,1624.0097686849138,319.0479993548982
450.0,4,2.0,1990,7320,1.0,0,0,3,7,1030,960,1965,0.0,98126,47.5237,-122.376,1320,7320,4.4222222222222225,None,NO,Good,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,1610,11200,1.0,0,0,2,7,1610,0,1955,0.0,98033,47.6641,-122.176,1610,11200,3.577777777777778,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,1830,5488,1.0,0,2,3,7,1010,820,1939,0.0,98115,47.6914,-122.309,1200,5488,4.066666666666666,Average,NO,Good,Average,1624.0097686849138,319.0479993548982
450.0,4,2.0,1960,5008,1.0,0,0,2,6,980,980,1900,0.0,98144,47.5958,-122.29899999999999,1175,2315,4.355555555555555,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
450.0,4,3.0,3236,9608,2.0,0,0,2,10,3236,0,2005,0.0,98030,47.3838,-122.195,3236,9660,7.191111111111111,None,NO,Average,Very Good,1624.0097686849138,319.0479993548982
450.0,3,2.0,1440,9711,1.0,0,0,2,7,1140,300,1956,0.0,98028,47.7394,-122.25200000000001,1590,9711,3.2,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,2330,11740,1.0,0,0,2,8,1330,1000,1954,0.0,98155,47.7481,-122.292,2630,11740,5.177777777777778,None,NO,Average,Good,1624.0097686849138,319.0479993548982
450.0,3,2.0,1740,6800,1.5,0,0,3,7,1740,0,1949,0.0,98126,47.5314,-122.37299999999999,990,6800,3.8666666666666667,None,NO,Good,Average,1624.0097686849138,319.0479993548982
450.0,3,3.0,2880,426452,2.0,0,3,2,7,2880,0,1979,0.0,98092,47.2485,-122.101,1460,320890,6.4,Good,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,3,3.0,1810,914,3.0,0,0,2,8,1380,430,2008,0.0,98116,47.5732,-122.387,1810,914,4.022222222222222,None,NO,Average,Good,1624.0097686849138,319.0479993548982
450.0,4,3.0,2200,4466,2.0,0,0,2,7,2200,0,1968,0.0,98103,47.7005,-122.339,1780,2250,4.888888888888889,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,4,3.0,2900,6400,2.0,0,0,2,7,2040,860,1911,1970.0,98136,47.5563,-122.39299999999999,1340,6144,6.444444444444445,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,2150,13789,1.0,0,0,3,8,1610,540,1966,0.0,98155,47.7591,-122.295,2150,15480,4.777777777777778,None,NO,Good,Good,1624.0097686849138,319.0479993548982
450.0,3,2.0,1430,3480,1.0,0,0,2,7,980,450,1947,0.0,98103,47.6874,-122.336,1450,4650,3.1777777777777776,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,4,2.0,2390,23899,1.0,0,0,2,7,1750,640,1949,0.0,98028,47.7557,-122.23700000000001,1840,33900,5.311111111111111,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,4,2.0,2240,7725,1.0,0,0,4,7,1120,1120,1956,0.0,98106,47.5331,-122.365,1340,6300,4.977777777777778,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,1480,8394,1.0,0,0,3,8,1480,0,1971,0.0,98052,47.6634,-122.14399999999999,1920,9184,3.2888888888888888,None,NO,Good,Good,1624.0097686849138,319.0479993548982
450.0,3,3.0,2790,48994,2.0,0,0,3,9,2790,0,1984,0.0,98042,47.3487,-122.088,2550,37834,6.2,None,NO,Good,Better,1624.0097686849138,319.0479993548982
450.0,3,3.0,1460,7573,2.0,0,0,2,8,1460,0,1983,0.0,98007,47.6012,-122.141,1910,7668,3.2444444444444445,None,NO,Average,Good,1624.0097686849138,319.0479993548982
450.0,4,2.0,1520,5250,1.0,0,0,2,6,1520,0,1949,0.0,98199,47.6581,-122.39,1530,5250,3.3777777777777778,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
450.0,4,2.0,1710,7000,1.0,0,0,3,7,1040,670,1972,0.0,98034,47.718999999999994,-122.21700000000001,1780,6500,3.8,None,NO,Good,Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,1420,13468,1.0,0,0,2,7,960,460,1976,0.0,98033,47.6693,-122.176,1480,10980,3.1555555555555554,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,2,2.0,840,3340,1.0,0,0,2,6,700,140,1912,0.0,98107,47.6692,-122.359,1700,3980,1.8666666666666667,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
450.0,3,2.0,1340,7200,1.0,0,0,2,7,1340,0,1972,0.0,98034,47.718,-122.193,1730,8820,2.977777777777778,None,NO,Average,Average,1624.0097686849138,319.0479993548982
450.0,3,3.0,2180,4226,2.0,0,0,2,8,2180,0,2004,0.0,98011,47.7733,-122.226,2540,4607,4.844444444444444,None,NO,Average,Good,1624.0097686849138,319.0479993548982
450.0,3,2.0,1560,8968,1.0,0,0,3,8,1560,0,1972,0.0,98008,47.6243,-122.1,1990,8034,3.466666666666667,None,NO,Good,Good,1624.0097686849138,319.0479993548982
449.999,4,2.0,2290,36900,1.5,0,2,4,7,1690,600,1938,0.0,98022,47.2034,-122.00299999999999,2170,12434,5.088900197555994,Average,NO,Very Good,Average,1624.0097686849138,319.0479993548982
449.999,4,3.0,1950,4947,2.0,0,0,2,8,1950,0,2000,0.0,98056,47.5042,-122.193,1760,5611,4.333342962984362,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.99,4,3.0,2680,5539,2.0,0,0,2,8,2680,0,2013,0.0,98045,47.4759,-121.734,2680,5992,5.955687904175648,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.95,4,3.0,2800,6977,2.0,0,0,2,8,2800,0,2003,0.0,98038,47.3542,-122.014,2800,6600,6.222913657073009,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.95,3,2.0,1470,7590,1.0,0,0,2,7,1470,0,1988,0.0,98117,47.6964,-122.36200000000001,1700,5080,3.267029669963329,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.95,4,3.0,2070,7312,1.0,0,0,3,7,1230,840,1977,0.0,98052,47.6958,-122.12,1770,7668,4.600511167907546,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.95,3,2.0,1560,4080,2.0,0,0,2,7,1560,0,1923,1982.0,98115,47.6892,-122.319,1900,4080,3.4670518946549618,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.95,4,3.0,3100,10000,2.0,0,0,2,9,3100,0,1978,0.0,98042,47.3741,-122.15,1850,9438,6.889654406045116,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.95,4,2.0,3490,8400,1.5,0,0,3,8,3490,0,1976,0.0,98058,47.4513,-122.12799999999999,2320,8723,7.756417379708857,None,NO,Good,Good,1624.0097686849138,319.0479993548982
449.95,4,3.0,2420,5244,2.0,0,0,2,9,2420,0,2007,0.0,98166,47.4729,-122.35,1400,5250,5.378375375041672,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.95,4,3.0,3290,10783,2.0,0,0,2,9,3290,0,1990,0.0,98031,47.3904,-122.178,2810,10783,7.311923547060784,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.95,4,2.0,1800,10150,1.5,0,0,3,7,1800,0,1958,0.0,98034,47.7325,-122.242,1630,10660,4.000444493832648,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.95,3,3.0,2170,4912,2.0,0,0,2,7,2170,0,2003,0.0,98028,47.7767,-122.23899999999999,2010,4395,4.822758084231581,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.95,3,2.0,1540,1270,3.0,0,0,2,7,1540,0,2014,0.0,98103,47.6935,-122.34100000000001,1230,1454,3.4226025113901546,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.95,3,2.0,1880,3048,2.0,0,0,3,7,1880,0,1902,0.0,98122,47.6031,-122.303,1680,3600,4.178242026891877,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.95,3,2.0,2070,96703,1.0,0,3,3,7,2070,0,1999,0.0,98092,47.2853,-122.008,1820,117612,4.600511167907546,Good,NO,Good,Average,1624.0097686849138,319.0479993548982
449.95,3,2.0,1610,5159,2.0,0,0,2,7,1610,0,1985,0.0,98029,47.5675,-122.01899999999999,1610,5210,3.57817535281698,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.95,4,3.0,2320,4344,2.0,0,0,2,8,2320,0,2012,0.0,98059,47.4862,-122.163,2310,3770,5.156128458717635,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.95,4,3.0,2470,3811,2.0,0,0,2,8,2470,0,1999,0.0,98065,47.5362,-121.87700000000001,2400,4266,5.489498833203689,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.95,3,3.0,1530,3840,2.0,0,0,2,8,1530,0,1994,0.0,98029,47.5691,-122.007,1720,3985,3.4003778197577508,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.9,3,3.0,2780,8225,2.0,0,1,2,9,2780,0,1990,0.0,98198,47.3509,-122.323,720,9736,6.1791509224272065,Fair,NO,Average,Better,1624.0097686849138,319.0479993548982
449.9,3,2.0,1760,8266,1.0,0,0,4,7,1760,0,1954,0.0,98133,47.7708,-122.339,1400,8519,3.9119804400977998,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
449.888,3,2.0,2520,78408,2.0,0,0,2,9,2520,0,1988,0.0,98001,47.3514,-122.279,1490,29972,5.60139412475994,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.5,4,3.0,2580,7299,2.0,0,0,2,8,2580,0,1998,0.0,98058,47.4646,-122.15,2250,6165,5.7397107897664075,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.5,4,3.0,2410,55931,2.0,0,0,2,9,2410,0,1989,0.0,98092,47.3109,-122.09700000000001,2780,55931,5.361512791991101,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.5,6,4.0,2280,5275,1.0,0,0,2,7,1270,1010,1998,0.0,98108,47.5556,-122.294,1760,6642,5.072302558398221,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.5,4,2.0,2430,199940,1.0,0,0,2,8,1310,1120,1961,0.0,98038,47.4116,-122.029,2220,150282,5.406006674082314,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.5,5,3.0,2040,7488,1.0,0,0,3,7,1200,840,1969,0.0,98034,47.7289,-122.17200000000001,1530,7488,4.538375973303671,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.5,3,2.0,1260,2556,2.0,0,0,2,7,1260,0,2005,0.0,98029,47.5482,-121.99799999999999,1630,2844,2.803114571746385,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.5,3,2.0,1780,7280,1.0,0,2,2,7,1340,440,1972,0.0,98034,47.723,-122.215,2060,7280,3.959955506117909,Average,NO,Average,Average,1624.0097686849138,319.0479993548982
449.5,3,2.0,1770,6610,1.0,0,0,3,7,960,810,1954,0.0,98133,47.7703,-122.34299999999999,2010,4361,3.9377085650723025,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.4,4,3.0,2490,5064,2.0,0,0,2,7,2490,0,2007,0.0,98056,47.5139,-122.189,2470,5064,5.54072096128171,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.25,4,2.0,1480,3844,1.5,0,0,4,7,1480,0,1928,0.0,98133,47.7042,-122.352,1480,3844,3.2943795214245966,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
449.228,5,3.0,3020,24750,1.0,0,0,2,8,1650,1370,1965,0.0,98005,47.5897,-122.179,2930,16062,6.7226441806833055,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.0,5,2.0,1720,14040,1.0,0,0,3,8,1150,570,1956,0.0,98133,47.7365,-122.339,1750,7800,3.8307349665924275,None,NO,Good,Good,1624.0097686849138,319.0479993548982
449.0,2,3.0,1460,1296,2.0,0,0,2,8,1160,300,2008,0.0,98144,47.5923,-122.296,1460,1296,3.2516703786191536,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.0,4,2.0,1870,6000,1.5,0,0,2,7,1870,0,1956,0.0,98125,47.7155,-122.315,1520,7169,4.164810690423162,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.0,4,3.0,1850,5040,1.0,0,0,2,7,1230,620,1930,0.0,98126,47.5386,-122.37299999999999,1010,5040,4.120267260579064,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.0,2,1.0,1250,4576,1.0,0,0,2,6,1040,0,1925,0.0,98118,47.5387,-122.266,1550,5000,2.7839643652561246,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
449.0,3,3.0,1810,1658,3.0,0,0,2,8,1810,0,1998,0.0,98117,47.6955,-122.376,1470,1585,4.031180400890869,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.0,4,2.0,1560,5220,1.0,0,0,2,7,1560,0,1959,0.0,98115,47.6905,-122.305,1300,5220,3.4743875278396437,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.0,4,3.0,2960,6031,2.0,0,0,2,9,2960,0,2005,0.0,98038,47.3596,-122.04,2570,5012,6.5924276169265035,None,NO,Average,Better,1624.0097686849138,319.0479993548982
449.0,4,2.0,2350,54450,1.0,0,0,3,7,1250,1100,1971,0.0,98027,47.4816,-122.005,2180,50529,5.233853006681515,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.0,3,3.0,1690,3827,2.0,0,0,2,7,1690,0,2005,0.0,98053,47.6768,-122.029,1690,3129,3.763919821826281,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.0,3,2.0,1660,9697,1.0,0,0,3,7,1660,0,1952,0.0,98155,47.7564,-122.286,2060,20624,3.6971046770601337,None,NO,Good,Average,1624.0097686849138,319.0479993548982
449.0,2,2.0,1510,6852,1.0,0,0,2,8,1510,0,2005,0.0,98053,47.7073,-122.012,1510,5912,3.363028953229399,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.0,4,3.0,2090,14141,1.5,0,0,3,8,1680,410,1941,0.0,98166,47.4333,-122.34700000000001,1990,12920,4.6547884187082404,None,NO,Good,Good,1624.0097686849138,319.0479993548982
449.0,4,3.0,1980,5400,2.0,0,0,2,8,1980,0,1998,0.0,98056,47.5182,-122.20700000000001,1980,5400,4.409799554565701,None,NO,Average,Good,1624.0097686849138,319.0479993548982
449.0,3,2.0,1270,6600,1.5,0,0,4,7,1270,0,1903,0.0,98144,47.5976,-122.295,1490,3600,2.8285077951002227,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
449.0,4,2.0,2230,8440,2.0,0,0,3,8,2230,0,1968,0.0,98011,47.7558,-122.21700000000001,2160,9412,4.966592427616926,None,NO,Good,Good,1624.0097686849138,319.0479993548982
449.0,3,2.0,1960,44634,1.0,0,0,2,7,1130,830,1984,0.0,98028,47.7769,-122.25299999999999,1970,44634,4.365256124721603,None,NO,Average,Average,1624.0097686849138,319.0479993548982
449.0,5,3.0,2570,61855,1.0,0,0,3,7,1470,1100,1981,0.0,98092,47.3013,-122.109,1990,49658,5.723830734966592,None,NO,Good,Average,1624.0097686849138,319.0479993548982
448.5,3,2.0,1300,4800,2.0,0,1,3,7,1300,0,1912,0.0,98136,47.5457,-122.383,1300,4800,2.898550724637681,Fair,NO,Good,Average,1624.0097686849138,319.0479993548982
448.5,3,3.0,2080,3920,2.0,0,0,2,8,2080,0,2010,0.0,98118,47.5412,-122.286,2110,3710,4.63768115942029,None,NO,Average,Good,1624.0097686849138,319.0479993548982
448.5,3,2.0,1830,7943,2.0,0,0,2,8,1830,0,1985,0.0,98028,47.7466,-122.249,2100,8070,4.080267558528428,None,NO,Average,Good,1624.0097686849138,319.0479993548982
448.175,2,2.0,1370,1339,2.0,0,0,3,8,1150,220,2006,0.0,98122,47.6021,-122.295,1370,1339,3.0568416355218386,None,NO,Good,Good,1624.0097686849138,319.0479993548982
448.0,4,2.0,2560,8270,1.0,0,0,2,7,1480,1080,1979,0.0,98072,47.7572,-122.147,2320,8450,5.714285714285714,None,NO,Average,Average,1624.0097686849138,319.0479993548982
448.0,3,3.0,1560,1345,2.0,0,0,2,8,1260,300,2009,0.0,98126,47.5637,-122.375,1560,4800,3.482142857142857,None,NO,Average,Good,1624.0097686849138,319.0479993548982
448.0,4,3.0,2510,6853,2.0,0,2,2,9,2510,0,2006,0.0,98038,47.3547,-122.00299999999999,3400,6965,5.602678571428571,Average,NO,Average,Better,1624.0097686849138,319.0479993548982
448.0,5,4.0,3740,24684,2.0,0,0,2,9,2760,980,1998,0.0,98038,47.3832,-122.057,2880,26023,8.348214285714286,None,NO,Average,Better,1624.0097686849138,319.0479993548982
448.0,2,2.0,1670,7772,1.0,0,0,3,6,860,810,1919,0.0,98126,47.5461,-122.37700000000001,1300,7770,3.7276785714285716,None,NO,Good,Low Average,1624.0097686849138,319.0479993548982
448.0,2,2.0,1630,3780,1.0,0,0,3,7,890,740,1940,0.0,98107,47.6711,-122.40299999999999,1770,6400,3.638392857142857,None,NO,Good,Average,1624.0097686849138,319.0479993548982
448.0,4,3.0,2230,5000,1.0,0,0,2,7,1650,580,2006,0.0,98059,47.4799,-122.12899999999999,2090,4637,4.977678571428571,None,NO,Average,Average,1624.0097686849138,319.0479993548982
448.0,3,2.0,1530,3056,2.0,0,0,2,7,1530,0,2003,0.0,98053,47.6817,-122.035,1560,3064,3.4151785714285716,None,NO,Average,Average,1624.0097686849138,319.0479993548982
448.0,2,1.0,1110,5413,1.0,0,0,2,6,890,220,1937,0.0,98115,47.6925,-122.32,1300,5413,2.4776785714285716,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
447.5,4,2.0,1770,3332,2.0,0,0,2,7,1630,140,1924,1975.0,98118,47.5563,-122.281,1640,4000,3.9553072625698324,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.5,3,2.0,1950,6504,1.0,0,0,2,8,1530,420,1953,0.0,98115,47.6934,-122.32799999999999,1660,6552,4.35754189944134,None,NO,Average,Good,1624.0097686849138,319.0479993548982
447.5,3,3.0,2320,15024,2.0,0,0,2,8,2320,0,1990,0.0,98045,47.4829,-121.766,2300,15145,5.184357541899441,None,NO,Average,Good,1624.0097686849138,319.0479993548982
447.5,2,2.0,1180,2090,2.0,0,0,2,7,1180,0,2004,0.0,98122,47.6032,-122.31,1550,2812,2.636871508379888,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.5,4,3.0,2425,9017,2.0,0,0,2,9,2425,0,2013,0.0,98001,47.3003,-122.26299999999999,2725,7019,5.418994413407821,None,NO,Average,Better,1624.0097686849138,319.0479993548982
447.5,2,1.0,1180,5100,1.5,0,0,2,7,1180,0,1926,0.0,98103,47.6947,-122.346,980,5100,2.636871508379888,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.45,3,2.0,1570,7200,2.0,0,0,2,8,1570,0,1991,0.0,98034,47.7332,-122.23200000000001,1620,7318,3.5087719298245617,None,NO,Average,Good,1624.0097686849138,319.0479993548982
447.055,4,3.0,2448,4949,2.0,0,0,2,9,2448,0,2014,0.0,98030,47.3428,-122.179,2815,5446,5.475836306494727,None,NO,Average,Better,1624.0097686849138,319.0479993548982
447.0,3,3.0,1740,3043,2.0,0,0,2,7,1740,0,2012,0.0,98011,47.744,-122.181,1920,2869,3.8926174496644297,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,2,1.0,1320,8380,1.0,0,0,2,7,1320,0,1953,0.0,98177,47.705,-122.367,1290,8025,2.953020134228188,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,3,2.0,1520,14080,2.0,0,0,2,7,1520,0,1984,0.0,98074,47.6273,-122.059,1530,9758,3.4004474272930647,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,3,1.0,1220,7200,1.0,0,0,3,7,1220,0,1965,0.0,98008,47.6218,-122.116,1320,7200,2.7293064876957494,None,NO,Good,Average,1624.0097686849138,319.0479993548982
447.0,3,3.0,1650,3076,2.0,0,0,2,7,1650,0,2003,0.0,98053,47.681999999999995,-122.035,1560,3064,3.6912751677852347,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,3,1.0,1270,8800,1.0,0,0,2,7,1270,0,1968,0.0,98052,47.6703,-122.15,1560,8250,2.8411633109619685,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,3,3.0,1800,3074,2.0,0,0,2,7,1800,0,2003,0.0,98072,47.7631,-122.149,1610,2929,4.026845637583893,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,2,1.0,720,7500,1.0,0,2,2,6,720,0,1925,0.0,98136,47.5185,-122.39200000000001,1390,5000,1.610738255033557,Average,NO,Average,Low Average,1624.0097686849138,319.0479993548982
447.0,3,1.0,1310,7000,1.0,0,0,3,7,1310,0,1958,0.0,98008,47.6019,-122.12299999999999,1280,7300,2.930648769574944,None,NO,Good,Average,1624.0097686849138,319.0479993548982
447.0,3,2.0,1400,6750,1.0,0,0,2,7,1040,360,1975,0.0,98034,47.717,-122.226,1860,7480,3.131991051454139,None,NO,Average,Average,1624.0097686849138,319.0479993548982
447.0,2,1.0,980,1600,2.0,0,0,2,8,980,0,2010,0.0,98119,47.63800000000001,-122.375,1180,1600,2.192393736017897,None,NO,Average,Good,1624.0097686849138,319.0479993548982
447.0,4,3.0,2660,8027,2.0,0,0,2,8,2660,0,1997,0.0,98045,47.4831,-121.781,2480,8095,5.950782997762864,None,NO,Average,Good,1624.0097686849138,319.0479993548982
447.0,3,1.0,1370,6001,1.0,0,0,4,7,1230,140,1944,0.0,98108,47.5646,-122.31700000000001,1370,5520,3.0648769574944073,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
447.0,2,1.0,850,2700,1.0,0,0,4,6,850,0,1924,0.0,98105,47.6684,-122.316,1630,3000,1.9015659955257271,None,NO,Very Good,Low Average,1624.0097686849138,319.0479993548982
447.0,2,1.0,760,6035,1.0,0,0,2,6,760,0,1920,0.0,98136,47.5443,-122.382,2110,6046,1.7002237136465324,None,NO,Average,Low Average,1624.0097686849138,319.0479993548982
447.0,3,2.0,1440,4667,2.0,0,0,2,7,1440,0,1985,0.0,98029,47.5662,-122.01700000000001,1610,4756,3.221476510067114,None,NO,Average,Average,1624.0097686849138,319.0479993548982
446.95,5,3.0,2250,7945,1.0,0,0,3,7,1360,890,1977,0.0,98034,47.7316,-122.221,1820,7866,5.034120147667524,None,NO,Good,Average,1624.0097686849138,319.0479993548982
446.8,4,2.0,2410,8712,1.0,0,0,2,7,1260,1150,1958,0.0,98144,47.5729,-122.302,2220,6038,5.393912264995524,None,NO,Average,Average,1624.0097686849138,319.0479993548982
446.5,3,3.0,2650,7286,2.0,0,0,2,8,2650,0,1990,0.0,98059,47.5084,-122.154,2400,7220,5.93505039193729,None,NO,Average,Good,1624.0097686849138,319.0479993548982
446.5,4,3.0,3060,7920,1.0,0,0,2,8,1810,0,1974,0.0,98028,47.7675,-122.26100000000001,2690,7767,6.853303471444569,None,NO,Average,Good,1624.0097686849138,319.0479993548982
446.45,3,2.0,1480,7749,1.0,0,0,4,7,1480,0,1960,0.0,98126,47.5144,-122.37899999999999,1140,5320,3.315040878037854,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
446.25,3,3.0,2380,214315,1.5,0,0,2,9,2380,0,2000,0.0,98045,47.4525,-121.74799999999999,2400,68824,5.333333333333333,None,NO,Average,Better,1624.0097686849138,319.0479993548982
446.0,4,2.0,2280,43692,1.0,0,0,2,7,1140,1140,1957,1984.0,98038,47.4067,-122.03,2580,37938,5.112107623318385,None,NO,Average,Average,1624.0097686849138,319.0479993548982
446.0,4,2.0,1940,6350,1.0,0,0,3,7,970,970,1951,0.0,98103,47.6948,-122.35700000000001,960,6350,4.349775784753363,None,NO,Good,Average,1624.0097686849138,319.0479993548982
446.0,4,2.0,2270,7800,1.0,0,0,2,7,1290,980,1977,0.0,98034,47.7278,-122.19200000000001,1480,7280,5.089686098654709,None,NO,Average,Average,1624.0097686849138,319.0479993548982
446.0,2,2.0,1370,1221,2.0,0,0,2,8,1080,290,2008,0.0,98122,47.6039,-122.307,1560,2081,3.071748878923767,None,NO,Average,Good,1624.0097686849138,319.0479993548982
446.0,4,2.0,1730,5922,2.0,0,0,4,7,1730,0,1949,0.0,98125,47.7188,-122.321,1700,6127,3.8789237668161434,None,NO,Very Good,Average,1624.0097686849138,319.0479993548982
