price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_diff,sqft_diff_ratio,sqft_living_squared,sqft_lot_squared,sqft_diff_squared
900000.0,3,2.5,3400,16603,2.0,0,0,2,10,3400,0,2000,0.0,98075,47.6012,-122.023,3400,12601,13203,0.7952177317352286,11560000,275659609,264099609
441000.0,3,2.75,1910,7280,1.0,0,0,2,7,1160,750,1979,0.0,98034,47.7319,-122.22399999999999,1710,8152,5370,0.7376373626373627,3648100,52998400,49350300
420000.0,3,2.0,2020,38332,1.0,0,0,3,7,1010,1010,1975,0.0,98027,47.4582,-122.023,2110,36590,36312,0.9473025148700824,4080400,1469342224,1465261824
370000.0,3,1.75,1580,7000,1.0,0,0,2,7,1180,400,1976,0.0,98034,47.7209,-122.16799999999999,1640,7500,5420,0.7742857142857142,2496400,49000000,46503600
269950.0,2,1.75,1340,7250,1.0,0,0,4,5,700,640,1949,0.0,98198,47.408,-122.32700000000001,1830,9750,5910,0.8151724137931035,1795600,52562500,50766900
807100.0,4,2.5,2680,4499,2.0,0,0,2,9,2680,0,1999,0.0,98006,47.565,-122.125,2920,4500,1819,0.40431206934874414,7182400,20241001,13058601
653000.0,3,2.5,2680,9750,1.0,0,0,3,8,1610,1070,1979,0.0,98034,47.7028,-122.23100000000001,2480,8750,7070,0.7251282051282051,7182400,95062500,87880100
371500.0,3,2.0,1370,8336,1.0,0,0,4,7,1370,0,1964,0.0,98133,47.7458,-122.331,1770,7288,6966,0.8356525911708254,1876900,69488896,67611996
284000.0,3,1.75,1560,21000,1.0,0,0,2,7,1560,0,1954,0.0,98166,47.4776,-122.337,1070,7920,19440,0.9257142857142857,2433600,441000000,438566400
272000.0,3,1.75,2160,7140,1.0,0,0,3,7,1670,490,1978,0.0,98023,47.3026,-122.374,1930,7350,4980,0.6974789915966386,4665600,50979600,46314000
313000.0,3,1.5,1340,7912,1.5,0,0,2,7,1340,0,1955,0.0,98133,47.7658,-122.339,1480,7940,6572,0.8306370070778564,1795600,62599744,60804144
917500.0,4,2.5,3880,35003,2.0,0,0,2,10,2570,1310,1984,0.0,98033,47.6477,-122.182,3740,35230,31123,0.8891523583692826,15054400,1225210009,1210155609
673000.0,4,2.25,2590,8190,2.0,0,0,3,8,2590,0,1980,0.0,98006,47.5619,-122.125,2260,8335,5600,0.6837606837606838,6708100,67076100,60368000
425000.0,3,2.5,1120,1100,2.0,0,0,2,8,820,300,2008,0.0,98122,47.6106,-122.31,1590,1795,-20,-0.01818181818181818,1254400,1210000,-44400
399950.0,5,2.75,1970,5400,1.0,0,0,2,7,1320,650,1986,0.0,98144,47.5868,-122.30799999999999,1280,2150,3430,0.6351851851851852,3880900,29160000,25279100
385000.0,3,1.0,1220,4800,1.0,0,0,2,6,1220,0,1901,0.0,98122,47.6101,-122.307,1200,4800,3580,0.7458333333333333,1488400,23040000,21551600
269950.0,3,1.5,1950,7560,1.0,0,2,3,7,1320,630,1975,0.0,98022,47.1976,-121.999,1950,8941,5610,0.7420634920634921,3802500,57153600,53351100
330000.0,2,1.0,1350,8220,1.0,0,0,2,7,1060,290,1949,0.0,98177,47.7224,-122.35799999999999,1540,8280,6870,0.8357664233576643,1822500,67568400,65745900
260000.0,3,2.5,1670,5797,2.0,0,0,2,7,1670,0,1988,0.0,98030,47.3505,-122.179,1670,6183,4127,0.7119199585992755,2788900,33605209,30816309
470000.0,4,3.0,2380,5125,1.5,0,0,3,7,1680,700,1925,0.0,98126,47.5384,-122.376,1410,5375,2745,0.535609756097561,5664400,26265625,20601225
589000.0,4,3.0,2440,9600,2.0,0,0,4,7,2440,0,1961,0.0,98034,47.7044,-122.2,2290,9600,7160,0.7458333333333333,5953600,92160000,86206400
163500.0,2,1.5,1050,3419,2.0,0,0,2,7,1050,0,1996,0.0,98038,47.3848,-122.039,1050,3417,2369,0.6928926586721263,1102500,11689561,10587061
835000.0,4,2.75,3130,13412,2.0,0,0,2,9,2140,990,1993,0.0,98052,47.6993,-122.102,2260,9984,10282,0.7666269012824336,9796900,179881744,170084844
1100000.0,5,3.0,4090,12850,1.0,0,2,3,10,2090,2000,1986,0.0,98033,47.6627,-122.18799999999999,2540,10270,8760,0.6817120622568094,16728100,165122500,148394400
269000.0,4,1.75,1490,10000,1.0,0,0,3,8,1100,390,1969,0.0,98023,47.3099,-122.37899999999999,2190,8910,8510,0.851,2220100,100000000,97779900
560000.0,3,2.5,1900,8744,2.0,0,0,2,8,1900,0,1987,0.0,98074,47.62,-122.04299999999999,2030,8744,6844,0.782708142726441,3610000,76457536,72847536
615000.0,4,1.0,1330,2400,1.5,0,0,3,6,1330,0,1901,0.0,98103,47.65,-122.34,1330,4400,1070,0.44583333333333336,1768900,5760000,3991100
585188.0,3,2.25,2230,10026,1.0,0,0,2,8,1430,800,1975,0.0,98052,47.6647,-122.15299999999999,2230,9340,7796,0.7775782964292839,4972900,100520676,95547776
305000.0,3,1.75,1650,9480,1.0,0,0,2,7,1220,430,1977,0.0,98034,47.726000000000006,-122.191,1540,8400,7830,0.8259493670886076,2722500,89870400,87147900
166950.0,3,1.0,1190,8820,1.0,0,0,2,6,1190,0,1959,0.0,98058,47.4616,-122.184,1230,7980,7630,0.8650793650793651,1416100,77792400,76376300
799000.0,3,2.5,2140,9897,1.0,0,0,3,8,2140,0,1959,0.0,98040,47.5505,-122.219,2680,10083,7757,0.7837728604627665,4579600,97950609,93371009
400000.0,3,2.5,2180,7508,1.0,0,0,3,7,1420,760,1962,0.0,98133,47.7606,-122.336,1900,7818,5328,0.7096430474160895,4752400,56370064,51617664
230000.0,3,1.0,1060,10228,1.0,0,0,2,7,1060,0,1948,0.0,98155,47.7481,-122.3,1570,10228,9168,0.8963629253030896,1123600,104611984,103488384
256883.0,3,2.5,1690,5025,2.0,0,0,2,8,1690,0,2003,0.0,98023,47.2779,-122.34700000000001,2550,5001,3335,0.663681592039801,2856100,25250625,22394525
423000.0,4,2.0,1970,6480,1.5,0,0,4,7,1130,840,1920,0.0,98108,47.5511,-122.31200000000001,1500,6480,4510,0.6959876543209876,3880900,41990400,38109500
465000.0,3,2.5,2150,4084,2.0,0,0,2,8,2150,0,2007,0.0,98126,47.5488,-122.37200000000001,1750,2385,1934,0.47355533790401566,4622500,16679056,12056556
440000.0,3,2.5,1910,66211,2.0,0,0,2,7,1910,0,1997,0.0,98024,47.5385,-121.911,2330,67268,64301,0.9711528295902494,3648100,4383896521,4380248421
385000.0,3,1.75,1350,155073,1.0,0,0,3,7,1350,0,1969,0.0,98038,47.4058,-121.994,1560,50965,153723,0.9912944226267629,1822500,24047635329,24045812829
210000.0,3,1.0,860,11725,1.0,0,0,3,6,860,0,1943,0.0,98056,47.5093,-122.184,1300,9514,10865,0.9266524520255863,739600,137475625,136736025
297000.0,3,2.5,1940,14952,2.0,0,0,2,8,1940,0,1994,0.0,98042,47.3777,-122.165,2030,10450,13012,0.8702514713750669,3763600,223562304,219798704
470000.0,3,1.0,1010,5000,1.0,0,0,2,7,1010,0,1952,0.0,98107,47.675,-122.39399999999999,1680,5000,3990,0.798,1020100,25000000,23979900
226500.0,3,1.5,1300,7370,1.0,0,0,3,7,900,400,1976,0.0,98023,47.3025,-122.37,1430,7500,6070,0.8236092265943012,1690000,54316900,52626900
274250.0,3,1.0,910,8450,1.0,0,0,3,6,910,0,1962,0.0,98059,47.4787,-122.15799999999999,1400,8040,7540,0.8923076923076924,828100,71402500,70574400
840000.0,4,1.75,2480,11010,1.0,0,0,3,9,1630,850,1966,0.0,98040,47.5378,-122.219,2770,10744,8530,0.7747502270663034,6150400,121220100,115069700
677900.0,3,2.5,2440,4587,2.0,0,0,2,8,2440,0,2010,0.0,98052,47.7073,-122.11399999999999,2750,4587,2147,0.4680619141050796,5953600,21040569,15086969
425000.0,3,1.0,1010,5864,1.0,0,0,2,7,1010,0,1915,0.0,98116,47.5733,-122.381,1290,5000,4854,0.827762619372442,1020100,34386496,33366396
180250.0,2,0.75,900,9600,1.0,0,0,2,6,900,0,1941,0.0,98166,47.4604,-122.339,1250,14280,8700,0.90625,810000,92160000,91350000
464000.0,6,3.0,2300,3404,2.0,0,0,2,7,1600,700,1920,1994.0,98133,47.7067,-122.34299999999999,1560,1312,1104,0.32432432432432434,5290000,11587216,6297216
320000.0,4,2.25,1550,7579,2.0,0,0,2,8,1550,0,1993,0.0,98038,47.354,-122.04700000000001,1630,6397,6029,0.7954875313365879,2402500,57441241,55038741
625504.0,3,2.25,1270,1566,2.0,0,0,2,8,1060,210,2014,0.0,98105,47.6647,-122.28399999999999,1160,1327,296,0.18901660280970625,1612900,2452356,839456
592500.0,4,2.5,2240,12032,1.0,0,0,2,9,2240,0,1983,0.0,98074,47.6143,-122.01700000000001,2520,12368,9792,0.8138297872340425,5017600,144769024,139751424
465000.0,3,2.5,2714,17936,2.0,0,0,2,9,2714,0,2005,0.0,98001,47.3185,-122.275,2590,18386,15222,0.8486842105263158,7365796,321700096,314334300
477000.0,4,2.75,1720,6270,2.0,0,0,2,8,1720,0,1978,0.0,98118,47.5458,-122.26799999999999,2130,8700,4550,0.7256778309409888,2958400,39312900,36354500
280000.0,2,1.0,850,16400,1.0,0,0,2,6,850,0,1923,0.0,98168,47.4889,-122.29899999999999,1100,14459,15550,0.948170731707317,722500,268960000,268237500
1510000.0,5,3.0,3300,33474,1.0,0,3,2,9,1870,1430,1957,1991.0,98040,47.5673,-122.21,3836,20953,30174,0.9014160243771285,10890000,1120508676,1109618676
445838.0,3,2.5,2250,5692,2.0,0,0,2,8,2250,0,2000,0.0,98146,47.5133,-122.37899999999999,1320,5390,3442,0.6047083626141954,5062500,32398864,27336364
1070000.0,2,2.25,3900,14864,1.0,0,3,2,8,1950,1950,1947,0.0,98144,47.5884,-122.291,2580,5184,10964,0.7376210979547901,15210000,220938496,205728496
467000.0,2,1.5,1320,10800,1.0,0,0,3,8,1320,0,1947,0.0,98177,47.7145,-122.367,2120,12040,9480,0.8777777777777778,1742400,116640000,114897600
686000.0,4,2.5,2760,6440,2.0,0,0,2,10,2760,0,1999,0.0,98075,47.5836,-122.02600000000001,3070,8127,3680,0.5714285714285714,7617600,41473600,33856000
279950.0,3,2.0,1750,9750,1.0,0,0,2,7,1350,400,1961,0.0,98198,47.398,-122.29899999999999,1900,10125,8000,0.8205128205128205,3062500,95062500,92000000
527000.0,4,2.25,2330,19436,2.0,0,0,2,8,2330,0,1987,0.0,98011,47.7663,-122.215,1910,10055,17106,0.880119366124717,5428900,377758096,372329196
325000.0,3,2.25,2220,16020,1.0,0,0,3,8,1780,440,1966,0.0,98030,47.3758,-122.21700000000001,2080,9583,13800,0.8614232209737828,4928400,256640400,251712000
328000.0,3,2.25,2020,8379,2.0,0,0,2,7,2020,0,1994,0.0,98038,47.3828,-122.023,2020,8031,6359,0.7589211123045709,4080400,70207641,66127241
390000.0,3,2.25,1250,7500,1.0,0,0,4,7,1250,0,1942,0.0,98146,47.5123,-122.37299999999999,1280,7392,6250,0.8333333333333334,1562500,56250000,54687500
479950.0,2,2.0,1510,6516,1.0,0,0,2,8,1510,0,2005,0.0,98053,47.7076,-122.01299999999999,1640,6009,5006,0.7682627378759975,2280100,42458256,40178156
264950.0,4,2.25,1720,9753,1.0,0,0,3,7,1120,600,1978,0.0,98023,47.2922,-122.37100000000001,1510,9753,8033,0.8236440069722136,2958400,95121009,92162609
235000.0,3,1.0,1430,15246,1.0,0,0,3,7,980,450,1961,0.0,98031,47.4075,-122.214,1960,13068,13816,0.9062049062049062,2044900,232440516,230395616
516500.0,3,2.5,1480,4729,2.0,0,0,2,7,1480,0,2004,0.0,98053,47.6794,-122.03399999999999,2250,4729,3249,0.687037428631846,2190400,22363441,20173041
655000.0,2,1.75,1450,15798,2.0,1,4,2,7,1230,220,1915,1978.0,98166,47.4497,-122.375,2030,13193,14348,0.9082162299025193,2102500,249576804,247474304
500000.0,4,2.75,2280,15347,1.0,0,0,4,7,2280,0,1960,0.0,98059,47.5218,-122.164,2280,15347,13067,0.8514367628852545,5198400,235530409,230332009
315000.0,6,2.75,2940,7350,1.0,0,0,2,8,1780,1160,1978,0.0,98023,47.3103,-122.339,2120,8236,4410,0.6,8643600,54022500,45378900
213000.0,2,1.0,1000,10200,1.0,0,0,2,6,1000,0,1961,0.0,98024,47.5687,-121.899,1150,13702,9200,0.9019607843137255,1000000,104040000,103040000
475000.0,3,1.5,2480,5280,1.5,0,0,4,7,1620,860,1947,0.0,98108,47.5575,-122.303,2090,4800,2800,0.5303030303030303,6150400,27878400,21728000
1030000.0,5,4.0,3760,28040,2.0,0,0,2,10,3760,0,1983,0.0,98033,47.6489,-122.18299999999999,3430,35096,24280,0.8659058487874465,14137600,786241600,772104000
416000.0,3,2.0,2220,94300,1.0,0,0,4,7,1640,580,1976,0.0,98010,47.3459,-121.95,2070,80100,92080,0.976458112407211,4928400,8892490000,8887561600
410000.0,4,1.0,1970,4740,1.5,0,0,2,7,1670,300,1904,2005.0,98122,47.6136,-122.303,1510,4740,2770,0.5843881856540084,3880900,22467600,18586700
800000.0,3,3.5,3830,221284,2.0,0,0,2,10,3530,300,1993,0.0,98077,47.7641,-122.023,2920,148539,217454,0.9826919253086531,14668900,48966608656,48951939756
472000.0,6,2.5,4410,14034,1.0,0,2,3,9,2350,2060,1965,0.0,98003,47.3376,-122.324,2600,13988,9624,0.685763146643865,19448100,196953156,177505056
225000.0,3,1.75,1430,8505,1.0,0,0,3,7,1430,0,1968,0.0,98003,47.3173,-122.319,1190,8640,7075,0.8318636096413874,2044900,72335025,70290125
210000.0,2,1.0,830,6000,1.0,0,0,2,6,830,0,1940,0.0,98126,47.5308,-122.376,830,4960,5170,0.8616666666666667,688900,36000000,35311100
455000.0,2,1.0,1430,5000,1.5,0,0,1,7,1430,0,1925,0.0,98115,47.6727,-122.29899999999999,1450,3750,3570,0.714,2044900,25000000,22955100
225000.0,3,1.0,1300,8316,1.0,0,0,3,6,1300,0,1954,0.0,98002,47.3221,-122.21600000000001,1260,8316,7016,0.8436748436748437,1690000,69155856,67465856
480000.0,2,1.0,1030,3060,1.0,0,2,3,7,790,240,1918,0.0,98103,47.6779,-122.353,1390,3060,2030,0.6633986928104575,1060900,9363600,8302700
363000.0,3,2.5,2740,11872,2.0,0,0,2,9,2740,0,1990,0.0,98023,47.3076,-122.395,2570,10377,9132,0.7692048517520216,7507600,140944384,133436784
2400000.0,4,2.5,3650,8354,1.0,1,4,2,9,1830,1820,2000,0.0,98074,47.6338,-122.072,3120,18841,4704,0.5630835527890831,13322500,69789316,56466816
181000.0,2,1.5,720,5120,1.0,0,0,2,6,720,0,1954,0.0,98106,47.5218,-122.35700000000001,1150,2566,4400,0.859375,518400,26214400,25696000
250000.0,4,2.0,2010,7312,1.0,0,0,3,7,2010,0,1976,0.0,98002,47.2785,-122.213,2010,7650,5302,0.725109409190372,4040100,53465344,49425244
481000.0,3,1.75,1560,3000,1.0,0,0,3,6,770,790,1918,0.0,98103,47.6846,-122.345,1390,3000,1440,0.48,2433600,9000000,6566400
260000.0,3,2.0,1810,7209,1.0,0,0,3,7,1240,570,1978,0.0,98032,47.3656,-122.27799999999999,1750,7209,5399,0.7489249549174642,3276100,51969681,48693581
455000.0,4,2.5,3360,7685,2.0,0,0,2,9,3360,0,2001,0.0,98058,47.4369,-122.111,3060,6567,4325,0.5627846454131424,11289600,59059225,47769625
415000.0,3,2.25,1510,36224,2.0,0,0,2,8,1510,0,1991,0.0,98045,47.4616,-121.711,1730,36224,34714,0.958314929328622,2280100,1312178176,1309898076
349500.0,3,1.0,1400,3538,1.0,0,0,2,7,800,600,1953,0.0,98118,47.5405,-122.27,1620,6331,2138,0.604296212549463,1960000,12517444,10557444
245000.0,3,2.5,1730,7442,2.0,0,0,2,7,1730,0,1987,0.0,98030,47.3507,-122.178,1630,6458,5712,0.7675356087073367,2992900,55383364,52390464
592500.0,2,2.0,1420,9191,1.5,0,2,4,7,1420,0,1928,0.0,98115,47.6979,-122.32,1420,6816,7771,0.8455010336198455,2016400,84474481,82458081
385000.0,4,1.75,2360,7620,1.0,0,0,3,7,1180,1180,1955,0.0,98106,47.5278,-122.345,1910,7620,5260,0.6902887139107612,5569600,58064400,52494800
315000.0,3,1.75,1580,11455,1.0,0,0,3,7,1200,380,1974,0.0,98059,47.4756,-122.147,1550,10650,9875,0.8620689655172413,2496400,131217025,128720625
255000.0,3,1.0,1230,10170,1.0,0,0,2,7,1230,0,1979,0.0,98045,47.4437,-121.772,1380,10098,8940,0.8790560471976401,1512900,103428900,101916000
693000.0,4,2.5,2460,4425,2.0,0,0,2,8,2460,0,2006,0.0,98052,47.7048,-122.109,2990,5659,1965,0.4440677966101695,6051600,19580625,13529025
780000.0,3,1.0,1660,4400,1.5,0,0,2,8,1460,200,1911,0.0,98112,47.6362,-122.302,1660,4400,2740,0.6227272727272727,2755600,19360000,16604400
237000.0,3,1.75,1270,8470,1.0,0,0,3,7,1270,0,1960,0.0,98198,47.4207,-122.29,1600,8470,7200,0.8500590318772137,1612900,71740900,70128000
525000.0,3,2.25,2100,40510,2.0,0,0,2,10,1320,780,1979,0.0,98074,47.6154,-122.04700000000001,2380,33450,38410,0.9481609479140953,4410000,1641060100,1636650100
425000.0,2,1.0,770,5040,1.0,0,0,2,5,770,0,1930,0.0,98144,47.5964,-122.29899999999999,1330,2580,4270,0.8472222222222222,592900,25401600,24808700
369900.0,1,0.75,760,10079,1.0,1,4,4,5,760,0,1936,0.0,98070,47.4683,-122.43799999999999,1230,14267,9319,0.9245956940172636,577600,101586241,101008641
290000.0,4,2.5,1700,7280,2.0,0,0,3,7,1700,0,1988,0.0,98031,47.4045,-122.171,1950,7475,5580,0.7664835164835165,2890000,52998400,50108400
285000.0,3,1.0,1120,10701,1.0,0,0,2,7,1120,0,1954,0.0,98106,47.5544,-122.35799999999999,1130,6350,9581,0.8953368844033268,1254400,114511401,113257001
415000.0,2,1.0,1070,4500,1.0,0,0,2,7,1070,0,1937,0.0,98115,47.6802,-122.29,1320,4465,3430,0.7622222222222222,1144900,20250000,19105100
272500.0,3,2.5,2070,9900,1.0,0,0,2,8,1420,650,1979,0.0,98023,47.2988,-122.37100000000001,2070,8250,7830,0.7909090909090909,4284900,98010000,93725100
2900000.0,4,3.25,5050,20100,1.5,0,2,2,11,4750,300,1982,0.0,98004,47.6312,-122.223,3890,20060,15050,0.7487562189054726,25502500,404010000,378507500
1370000.0,4,4.75,5310,57346,2.0,0,0,3,11,5310,0,1989,0.0,98077,47.7285,-122.042,4180,47443,52036,0.9074041781466885,28196100,3288563716,3260367616
436000.0,2,1.0,1040,7538,1.0,0,0,3,7,1040,0,1939,0.0,98133,47.7107,-122.352,1440,7530,6498,0.8620323693287344,1081600,56821444,55739844
210000.0,3,1.0,1700,11390,1.0,0,0,3,7,1700,0,1967,0.0,98003,47.3271,-122.323,1350,8164,9690,0.8507462686567164,2890000,129732100,126842100
236000.0,3,1.0,1300,5898,1.0,0,0,2,7,1300,0,1961,0.0,98178,47.5053,-122.255,1320,7619,4598,0.7795863004408274,1690000,34786404,33096404
331000.0,3,1.75,1080,1306,1.0,0,0,2,7,580,500,1954,2003.0,98199,47.6601,-122.4,1440,2225,226,0.17304747320061256,1166400,1705636,539236
365000.0,3,2.5,2653,4510,2.0,0,0,2,8,2653,0,2006,0.0,98031,47.4145,-122.166,2653,4927,1857,0.41175166297117516,7038409,20340100,13301691
450000.0,3,2.0,2290,16258,1.0,0,0,4,8,2290,0,1960,0.0,98058,47.4672,-122.165,1660,10530,13968,0.8591462664534383,5244100,264322564,259078464
770000.0,4,2.75,3820,26300,2.0,0,0,2,9,2850,970,2014,0.0,98028,47.7618,-122.26100000000001,1860,12136,22480,0.8547528517110267,14592400,691690000,677097600
455000.0,4,2.5,2210,49375,1.0,0,0,2,8,2210,0,1997,0.0,98038,47.3828,-122.071,2670,49385,47165,0.955240506329114,4884100,2437890625,2433006525
405000.0,3,1.75,2390,6000,1.0,0,0,2,6,1240,1150,1908,0.0,98118,47.5362,-122.26799999999999,2020,6000,3610,0.6016666666666667,5712100,36000000,30287900
304900.0,4,1.75,2600,11325,1.0,0,0,3,7,1610,990,1969,0.0,98031,47.3954,-122.206,1720,11088,8725,0.7704194260485652,6760000,128255625,121495625
170000.0,2,1.0,860,5265,1.0,0,0,2,6,860,0,1931,0.0,98178,47.5048,-122.272,1650,8775,4405,0.8366571699905033,739600,27720225,26980625
2050000.0,5,3.0,3830,8480,2.0,0,1,4,9,2630,1200,1905,1994.0,98122,47.6166,-122.287,3050,7556,4650,0.5483490566037735,14668900,71910400,57241500
780000.0,4,2.5,3500,7048,2.0,0,0,2,9,3500,0,2005,0.0,98053,47.6811,-122.025,3920,7864,3548,0.503405221339387,12250000,49674304,37424304
330000.0,3,3.0,2420,13959,1.0,0,0,3,8,1740,680,1988,0.0,98028,47.7486,-122.23,2570,13300,11539,0.8266351457840819,5856400,194853681,188997281
370000.0,4,2.5,2720,8666,2.0,0,0,2,9,2720,0,1992,0.0,98030,47.3846,-122.169,2410,8100,5946,0.6861297022847911,7398400,75099556,67701156
467000.0,5,2.25,2500,13500,1.0,0,0,2,7,1850,650,1979,0.0,98072,47.7564,-122.14399999999999,2300,9750,11000,0.8148148148148148,6250000,182250000,176000000
405000.0,3,1.75,1670,6720,1.0,0,0,2,7,1140,530,1980,0.0,98034,47.7198,-122.193,1670,7320,5050,0.7514880952380952,2788900,45158400,42369500
675000.0,5,2.25,2900,10300,1.0,0,0,2,8,1450,1450,1985,0.0,98006,47.5461,-122.15100000000001,2310,10300,7400,0.7184466019417476,8410000,106090000,97680000
500000.0,2,1.0,1640,14100,1.0,0,0,3,7,1140,500,1954,0.0,98006,47.5712,-122.14299999999999,1520,13527,12460,0.8836879432624114,2689600,198810000,196120400
389999.0,4,2.5,1890,15770,2.0,0,0,3,7,1890,0,1968,0.0,98166,47.4281,-122.34299999999999,2410,15256,13880,0.8801521876981611,3572100,248692900,245120800
630000.0,4,1.75,2950,9025,1.0,0,2,3,8,1780,1170,1975,0.0,98034,47.7128,-122.223,2120,9600,6075,0.6731301939058172,8702500,81450625,72748125
360000.0,4,2.5,2160,9528,2.0,0,0,2,9,2160,0,1992,0.0,98001,47.3341,-122.255,2280,9937,7368,0.7732997481108312,4665600,90782784,86117184
580000.0,4,3.0,3280,11060,2.0,0,0,2,8,2270,1010,1986,0.0,98056,47.5399,-122.181,2320,11004,7780,0.7034358047016275,10758400,122323600,111565200
550000.0,3,2.0,1970,4166,2.0,0,3,4,8,1270,700,1929,0.0,98126,47.5717,-122.375,2390,4166,2196,0.5271243398943831,3880900,17355556,13474656
879000.0,4,2.5,3360,22111,2.0,0,0,2,10,3360,0,1994,0.0,98075,47.5951,-122.01700000000001,3150,11374,18751,0.8480394373841075,11289600,488896321,477606721
265000.0,3,2.0,1320,8959,1.0,0,0,2,7,1320,0,1993,0.0,98042,47.3536,-122.14399999999999,1740,7316,7639,0.8526621274695837,1742400,80263681,78521281
446500.0,3,2.5,2650,7286,2.0,0,0,2,8,2650,0,1990,0.0,98059,47.5084,-122.154,2400,7220,4636,0.6362887729892945,7022500,53085796,46063296
404000.0,3,1.5,2030,8880,1.0,0,0,2,7,1330,700,1963,0.0,98108,47.5586,-122.311,2140,5592,6850,0.7713963963963963,4120900,78854400,74733500
267500.0,3,1.75,1590,11914,1.0,0,2,2,7,1090,500,1957,0.0,98188,47.4427,-122.274,1630,9052,10324,0.8665435621957361,2528100,141943396,139415296
3080000.0,4,5.0,4550,18641,1.0,1,4,2,10,2600,1950,2002,0.0,98074,47.6053,-122.07700000000001,4550,19508,14091,0.755914382275629,20702500,347486881,326784381
335000.0,3,2.5,2440,7632,2.0,0,0,2,8,2440,0,1998,0.0,98003,47.3494,-122.301,2510,7903,5192,0.6802935010482181,5953600,58247424,52293824
576000.0,3,2.5,1940,9000,1.0,0,0,3,7,970,970,1948,0.0,98117,47.6933,-122.39299999999999,2190,7310,7060,0.7844444444444445,3763600,81000000,77236400
208633.0,3,2.5,2040,3810,2.0,0,0,2,8,2040,0,2006,0.0,98038,47.3537,-122.0,2370,4590,1770,0.4645669291338583,4161600,14516100,10354500
315000.0,3,2.25,2200,8750,1.0,0,0,3,7,1120,1080,1964,0.0,98166,47.476000000000006,-122.337,1460,10139,6550,0.7485714285714286,4840000,76562500,71722500
725000.0,3,1.75,1920,3300,1.0,0,0,3,8,960,960,1913,0.0,98112,47.6239,-122.29799999999999,1740,4000,1380,0.41818181818181815,3686400,10890000,7203600
550000.0,4,2.75,1800,7750,1.0,0,0,3,8,1400,400,1965,0.0,98177,47.7776,-122.384,1800,8275,5950,0.7677419354838709,3240000,60062500,56822500
610750.0,4,2.25,2180,7297,2.0,0,0,2,8,2180,0,1984,0.0,98074,47.6459,-122.05799999999999,2250,9781,5117,0.7012470878443195,4752400,53246209,48493809
550700.0,2,1.0,1010,5000,1.5,0,0,3,6,1010,0,1908,0.0,98105,47.6692,-122.29700000000001,1460,5000,3990,0.798,1020100,25000000,23979900
665000.0,4,2.75,3320,10574,2.0,0,0,4,8,2220,0,1960,0.0,98056,47.5376,-122.18,2720,8330,7254,0.6860223188954038,11022400,111809476,100787076
834000.0,4,2.5,2370,4000,1.5,0,2,4,8,1980,390,1928,0.0,98144,47.601000000000006,-122.294,2440,5750,1630,0.4075,5616900,16000000,10383100
201000.0,5,1.75,1660,78408,1.5,0,0,2,6,1660,0,1915,0.0,98065,47.528999999999996,-121.837,1660,78408,76748,0.9788286909499031,2755600,6147814464,6145058864
2380000.0,5,2.5,3650,9050,2.0,0,4,4,10,3370,280,1921,0.0,98119,47.6345,-122.367,2880,5400,5400,0.5966850828729282,13322500,81902500,68580000
1380000.0,4,3.25,4290,12103,1.0,0,3,2,11,2690,1600,1997,0.0,98006,47.5503,-122.102,3860,11244,7813,0.6455424274973147,18404100,146482609,128078509
1400000.0,4,3.25,4290,12103,1.0,0,3,2,11,2690,1600,1997,0.0,98006,47.5503,-122.102,3860,11244,7813,0.6455424274973147,18404100,146482609,128078509
305000.0,4,2.25,1950,7700,1.0,0,0,2,8,1350,600,1979,0.0,98058,47.4441,-122.125,2150,7350,5750,0.7467532467532467,3802500,59290000,55487500
487000.0,3,2.0,2590,14052,1.0,0,0,4,8,1720,870,1948,0.0,98133,47.7357,-122.333,1570,8162,11462,0.8156846000569314,6708100,197458704,190750604
