price,sqft_living,bedrooms,bathrooms,condition,floors,sqft_lot,sqft_above,sqft_basement,BR/BTH,FAR,yard,lot_per_floor,living_per_floor,living_per_lot,grade,yr_built,yr_renovated,yr_built_pd,renovated,built_and_renovated,zipcode,view,waterfront
269950.0,1950,3,1.5,3,1.0,7560,1320,630,2.0,0.26,6240.0,7560.0,1320.0,0.17,7,1975,0.0,8,0,80,98022,2,0
330000.0,1350,2,1.0,2,1.0,8220,1060,290,2.0,0.16,7160.0,8220.0,1060.0,0.13,7,1949,0.0,5,0,50,98177,0,0
260000.0,1670,3,2.5,2,2.0,5797,1670,0,1.2,0.29,4962.0,2898.5,835.0,0.29,7,1988,0.0,9,0,90,98030,0,0
470000.0,2380,4,3.0,3,1.5,5125,1680,700,1.33,0.46,4005.0,3416.67,1120.0,0.33,7,1925,0.0,3,0,30,98126,0,0
589000.0,2440,4,3.0,4,2.0,9600,2440,0,1.33,0.25,8380.0,4800.0,1220.0,0.25,7,1961,0.0,7,0,70,98034,0,0
163500.0,1050,2,1.5,2,2.0,3419,1050,0,1.33,0.31,2894.0,1709.5,525.0,0.31,7,1996,0.0,10,0,100,98038,0,0
835000.0,3130,4,2.75,2,2.0,13412,2140,990,1.45,0.23,12342.0,6706.0,1070.0,0.16,9,1993,0.0,10,0,100,98052,0,0
1100000.0,4090,5,3.0,3,1.0,12850,2090,2000,1.67,0.32,10760.0,12850.0,2090.0,0.16,10,1986,0.0,9,0,90,98033,2,0
269000.0,1490,4,1.75,3,1.0,10000,1100,390,2.29,0.15,8900.0,10000.0,1100.0,0.11,8,1969,0.0,7,0,70,98023,0,0
560000.0,1900,3,2.5,2,2.0,8744,1900,0,1.2,0.22,7794.0,4372.0,950.0,0.22,8,1987,0.0,9,0,90,98074,0,0
615000.0,1330,4,1.0,3,1.5,2400,1330,0,4.0,0.55,1513.3333333333335,1600.0,886.67,0.55,6,1901,0.0,1,0,10,98103,0,0
585188.0,2230,3,2.25,2,1.0,10026,1430,800,1.33,0.22,8596.0,10026.0,1430.0,0.14,8,1975,0.0,8,0,80,98052,0,0
305000.0,1650,3,1.75,2,1.0,9480,1220,430,1.71,0.17,8260.0,9480.0,1220.0,0.13,7,1977,0.0,8,0,80,98034,0,0
166950.0,1190,3,1.0,2,1.0,8820,1190,0,3.0,0.13,7630.0,8820.0,1190.0,0.13,6,1959,0.0,6,0,60,98058,0,0
799000.0,2140,3,2.5,3,1.0,9897,2140,0,1.2,0.22,7757.0,9897.0,2140.0,0.22,8,1959,0.0,6,0,60,98040,0,0
400000.0,2180,3,2.5,3,1.0,7508,1420,760,1.2,0.29,6088.0,7508.0,1420.0,0.19,7,1962,0.0,7,0,70,98133,0,0
230000.0,1060,3,1.0,2,1.0,10228,1060,0,3.0,0.1,9168.0,10228.0,1060.0,0.1,7,1948,0.0,5,0,50,98155,0,0
256883.0,1690,3,2.5,2,2.0,5025,1690,0,1.2,0.34,4180.0,2512.5,845.0,0.34,8,2003,0.0,11,0,110,98023,0,0
423000.0,1970,4,2.0,4,1.5,6480,1130,840,2.0,0.3,5726.666666666667,4320.0,753.33,0.17,7,1920,0.0,2,0,20,98108,0,0
465000.0,2150,3,2.5,2,2.0,4084,2150,0,1.2,0.53,3009.0,2042.0,1075.0,0.53,8,2007,0.0,11,0,110,98126,0,0
440000.0,1910,3,2.5,2,2.0,66211,1910,0,1.2,0.03,65256.0,33105.5,955.0,0.03,7,1997,0.0,10,0,100,98024,0,0
385000.0,1350,3,1.75,3,1.0,155073,1350,0,1.71,0.01,153723.0,155073.0,1350.0,0.01,7,1969,0.0,7,0,70,98038,0,0
210000.0,860,3,1.0,3,1.0,11725,860,0,3.0,0.07,10865.0,11725.0,860.0,0.07,6,1943,0.0,5,0,50,98056,0,0
297000.0,1940,3,2.5,2,2.0,14952,1940,0,1.2,0.13,13982.0,7476.0,970.0,0.13,8,1994,0.0,10,0,100,98042,0,0
470000.0,1010,3,1.0,2,1.0,5000,1010,0,3.0,0.2,3990.0,5000.0,1010.0,0.2,7,1952,0.0,6,0,60,98107,0,0
226500.0,1300,3,1.5,3,1.0,7370,900,400,2.0,0.18,6470.0,7370.0,900.0,0.12,7,1976,0.0,8,0,80,98023,0,0
274250.0,910,3,1.0,3,1.0,8450,910,0,3.0,0.11,7540.0,8450.0,910.0,0.11,6,1962,0.0,7,0,70,98059,0,0
840000.0,2480,4,1.75,3,1.0,11010,1630,850,2.29,0.23,9380.0,11010.0,1630.0,0.15,9,1966,0.0,7,0,70,98040,0,0
677900.0,2440,3,2.5,2,2.0,4587,2440,0,1.2,0.53,3367.0,2293.5,1220.0,0.53,8,2010,0.0,11,0,110,98052,0,0
425000.0,1010,3,1.0,2,1.0,5864,1010,0,3.0,0.17,4854.0,5864.0,1010.0,0.17,7,1915,0.0,2,0,20,98116,0,0
180250.0,900,2,0.75,2,1.0,9600,900,0,2.67,0.09,8700.0,9600.0,900.0,0.09,6,1941,0.0,5,0,50,98166,0,0
464000.0,2300,6,3.0,2,2.0,3404,1600,700,2.0,0.68,2604.0,1702.0,800.0,0.47,7,1920,1994.0,2,1,6,98133,0,0
320000.0,1550,4,2.25,2,2.0,7579,1550,0,1.78,0.2,6804.0,3789.5,775.0,0.2,8,1993,0.0,10,0,100,98038,0,0
625504.0,1270,3,2.25,2,2.0,1566,1060,210,1.33,0.81,1036.0,783.0,530.0,0.68,8,2014,0.0,12,0,120,98105,0,0
592500.0,2240,4,2.5,2,1.0,12032,2240,0,1.6,0.19,9792.0,12032.0,2240.0,0.19,9,1983,0.0,9,0,90,98074,0,0
465000.0,2714,3,2.5,2,2.0,17936,2714,0,1.2,0.15,16579.0,8968.0,1357.0,0.15,9,2005,0.0,11,0,110,98001,0,0
477000.0,1720,4,2.75,2,2.0,6270,1720,0,1.45,0.27,5410.0,3135.0,860.0,0.27,8,1978,0.0,8,0,80,98118,0,0
280000.0,850,2,1.0,2,1.0,16400,850,0,2.0,0.05,15550.0,16400.0,850.0,0.05,6,1923,0.0,3,0,30,98168,0,0
1510000.0,3300,5,3.0,2,1.0,33474,1870,1430,1.67,0.1,31604.0,33474.0,1870.0,0.06,9,1957,1991.0,6,1,18,98040,3,0
445838.0,2250,3,2.5,2,2.0,5692,2250,0,1.2,0.4,4567.0,2846.0,1125.0,0.4,8,2000,0.0,10,0,100,98146,0,0
1070000.0,3900,2,2.25,2,1.0,14864,1950,1950,0.89,0.26,12914.0,14864.0,1950.0,0.13,8,1947,0.0,5,0,50,98144,3,0
467000.0,1320,2,1.5,3,1.0,10800,1320,0,1.33,0.12,9480.0,10800.0,1320.0,0.12,8,1947,0.0,5,0,50,98177,0,0
686000.0,2760,4,2.5,2,2.0,6440,2760,0,1.6,0.43,5060.0,3220.0,1380.0,0.43,10,1999,0.0,10,0,100,98075,0,0
279950.0,1750,3,2.0,2,1.0,9750,1350,400,1.5,0.18,8400.0,9750.0,1350.0,0.14,7,1961,0.0,7,0,70,98198,0,0
527000.0,2330,4,2.25,2,2.0,19436,2330,0,1.78,0.12,18271.0,9718.0,1165.0,0.12,8,1987,0.0,9,0,90,98011,0,0
325000.0,2220,3,2.25,3,1.0,16020,1780,440,1.33,0.14,14240.0,16020.0,1780.0,0.11,8,1966,0.0,7,0,70,98030,0,0
328000.0,2020,3,2.25,2,2.0,8379,2020,0,1.33,0.24,7369.0,4189.5,1010.0,0.24,7,1994,0.0,10,0,100,98038,0,0
390000.0,1250,3,2.25,4,1.0,7500,1250,0,1.33,0.17,6250.0,7500.0,1250.0,0.17,7,1942,0.0,5,0,50,98146,0,0
479950.0,1510,2,2.0,2,1.0,6516,1510,0,1.0,0.23,5006.0,6516.0,1510.0,0.23,8,2005,0.0,11,0,110,98053,0,0
264950.0,1720,4,2.25,3,1.0,9753,1120,600,1.78,0.18,8633.0,9753.0,1120.0,0.11,7,1978,0.0,8,0,80,98023,0,0
235000.0,1430,3,1.0,3,1.0,15246,980,450,3.0,0.09,14266.0,15246.0,980.0,0.06,7,1961,0.0,7,0,70,98031,0,0
516500.0,1480,3,2.5,2,2.0,4729,1480,0,1.2,0.31,3989.0,2364.5,740.0,0.31,7,2004,0.0,11,0,110,98053,0,0
655000.0,1450,2,1.75,2,2.0,15798,1230,220,1.14,0.09,15183.0,7899.0,615.0,0.08,7,1915,1978.0,2,1,10,98166,4,1
500000.0,2280,4,2.75,4,1.0,15347,2280,0,1.45,0.15,13067.0,15347.0,2280.0,0.15,7,1960,0.0,6,0,60,98059,0,0
315000.0,2940,6,2.75,2,1.0,7350,1780,1160,2.18,0.4,5570.0,7350.0,1780.0,0.24,8,1978,0.0,8,0,80,98023,0,0
213000.0,1000,2,1.0,2,1.0,10200,1000,0,2.0,0.1,9200.0,10200.0,1000.0,0.1,6,1961,0.0,7,0,70,98024,0,0
475000.0,2480,3,1.5,4,1.5,5280,1620,860,2.0,0.47,4200.0,3520.0,1080.0,0.31,7,1947,0.0,5,0,50,98108,0,0
1030000.0,3760,5,4.0,2,2.0,28040,3760,0,1.25,0.13,26160.0,14020.0,1880.0,0.13,10,1983,0.0,9,0,90,98033,0,0
416000.0,2220,3,2.0,4,1.0,94300,1640,580,1.5,0.02,92660.0,94300.0,1640.0,0.02,7,1976,0.0,8,0,80,98010,0,0
410000.0,1970,4,1.0,2,1.5,4740,1670,300,4.0,0.42,3626.666666666667,3160.0,1113.33,0.35,7,1904,2005.0,1,1,2,98122,0,0
800000.0,3830,3,3.5,2,2.0,221284,3530,300,0.86,0.02,219519.0,110642.0,1765.0,0.02,10,1993,0.0,10,0,100,98077,0,0
472000.0,4410,6,2.5,3,1.0,14034,2350,2060,2.4,0.31,11684.0,14034.0,2350.0,0.17,9,1965,0.0,7,0,70,98003,2,0
225000.0,1430,3,1.75,3,1.0,8505,1430,0,1.71,0.17,7075.0,8505.0,1430.0,0.17,7,1968,0.0,7,0,70,98003,0,0
210000.0,830,2,1.0,2,1.0,6000,830,0,2.0,0.14,5170.0,6000.0,830.0,0.14,6,1940,0.0,4,0,40,98126,0,0
455000.0,1430,2,1.0,1,1.5,5000,1430,0,2.0,0.29,4046.6666666666665,3333.33,953.33,0.29,7,1925,0.0,3,0,30,98115,0,0
225000.0,1300,3,1.0,3,1.0,8316,1300,0,3.0,0.16,7016.0,8316.0,1300.0,0.16,6,1954,0.0,6,0,60,98002,0,0
480000.0,1030,2,1.0,3,1.0,3060,790,240,2.0,0.34,2270.0,3060.0,790.0,0.26,7,1918,0.0,2,0,20,98103,2,0
363000.0,2740,3,2.5,2,2.0,11872,2740,0,1.2,0.23,10502.0,5936.0,1370.0,0.23,9,1990,0.0,9,0,90,98023,0,0
2400000.0,3650,4,2.5,2,1.0,8354,1830,1820,1.6,0.44,6524.0,8354.0,1830.0,0.22,9,2000,0.0,10,0,100,98074,4,1
181000.0,720,2,1.5,2,1.0,5120,720,0,1.33,0.14,4400.0,5120.0,720.0,0.14,6,1954,0.0,6,0,60,98106,0,0
250000.0,2010,4,2.0,3,1.0,7312,2010,0,2.0,0.27,5302.0,7312.0,2010.0,0.27,7,1976,0.0,8,0,80,98002,0,0
481000.0,1560,3,1.75,3,1.0,3000,770,790,1.71,0.52,2230.0,3000.0,770.0,0.26,6,1918,0.0,2,0,20,98103,0,0
260000.0,1810,3,2.0,3,1.0,7209,1240,570,1.5,0.25,5969.0,7209.0,1240.0,0.17,7,1978,0.0,8,0,80,98032,0,0
455000.0,3360,4,2.5,2,2.0,7685,3360,0,1.6,0.44,6005.0,3842.5,1680.0,0.44,9,2001,0.0,11,0,110,98058,0,0
415000.0,1510,3,2.25,2,2.0,36224,1510,0,1.33,0.04,35469.0,18112.0,755.0,0.04,8,1991,0.0,10,0,100,98045,0,0
349500.0,1400,3,1.0,2,1.0,3538,800,600,3.0,0.4,2738.0,3538.0,800.0,0.23,7,1953,0.0,6,0,60,98118,0,0
245000.0,1730,3,2.5,2,2.0,7442,1730,0,1.2,0.23,6577.0,3721.0,865.0,0.23,7,1987,0.0,9,0,90,98030,0,0
592500.0,1420,2,2.0,4,1.5,9191,1420,0,1.0,0.15,8244.333333333334,6127.33,946.67,0.15,7,1928,0.0,3,0,30,98115,2,0
385000.0,2360,4,1.75,3,1.0,7620,1180,1180,2.29,0.31,6440.0,7620.0,1180.0,0.15,7,1955,0.0,6,0,60,98106,0,0
315000.0,1580,3,1.75,3,1.0,11455,1200,380,1.71,0.14,10255.0,11455.0,1200.0,0.1,7,1974,0.0,8,0,80,98059,0,0
255000.0,1230,3,1.0,2,1.0,10170,1230,0,3.0,0.12,8940.0,10170.0,1230.0,0.12,7,1979,0.0,8,0,80,98045,0,0
693000.0,2460,4,2.5,2,2.0,4425,2460,0,1.6,0.56,3195.0,2212.5,1230.0,0.56,8,2006,0.0,11,0,110,98052,0,0
780000.0,1660,3,1.0,2,1.5,4400,1460,200,3.0,0.38,3426.6666666666665,2933.33,973.33,0.33,8,1911,0.0,2,0,20,98112,0,0
237000.0,1270,3,1.75,3,1.0,8470,1270,0,1.71,0.15,7200.0,8470.0,1270.0,0.15,7,1960,0.0,6,0,60,98198,0,0
525000.0,2100,3,2.25,2,2.0,40510,1320,780,1.33,0.05,39850.0,20255.0,660.0,0.03,10,1979,0.0,8,0,80,98074,0,0
425000.0,770,2,1.0,2,1.0,5040,770,0,2.0,0.15,4270.0,5040.0,770.0,0.15,5,1930,0.0,3,0,30,98144,0,0
369900.0,760,1,0.75,4,1.0,10079,760,0,1.33,0.08,9319.0,10079.0,760.0,0.08,5,1936,0.0,4,0,40,98070,4,1
290000.0,1700,4,2.5,3,2.0,7280,1700,0,1.6,0.23,6430.0,3640.0,850.0,0.23,7,1988,0.0,9,0,90,98031,0,0
285000.0,1120,3,1.0,2,1.0,10701,1120,0,3.0,0.1,9581.0,10701.0,1120.0,0.1,7,1954,0.0,6,0,60,98106,0,0
415000.0,1070,2,1.0,2,1.0,4500,1070,0,2.0,0.24,3430.0,4500.0,1070.0,0.24,7,1937,0.0,4,0,40,98115,0,0
272500.0,2070,3,2.5,2,1.0,9900,1420,650,1.2,0.21,8480.0,9900.0,1420.0,0.14,8,1979,0.0,8,0,80,98023,0,0
2900000.0,5050,4,3.25,2,1.5,20100,4750,300,1.23,0.25,16933.333333333332,13400.0,3166.67,0.24,11,1982,0.0,9,0,90,98004,2,0
1370000.0,5310,4,4.75,3,2.0,57346,5310,0,0.84,0.09,54691.0,28673.0,2655.0,0.09,11,1989,0.0,9,0,90,98077,0,0
436000.0,1040,2,1.0,3,1.0,7538,1040,0,2.0,0.14,6498.0,7538.0,1040.0,0.14,7,1939,0.0,4,0,40,98133,0,0
210000.0,1700,3,1.0,3,1.0,11390,1700,0,3.0,0.15,9690.0,11390.0,1700.0,0.15,7,1967,0.0,7,0,70,98003,0,0
236000.0,1300,3,1.0,2,1.0,5898,1300,0,3.0,0.22,4598.0,5898.0,1300.0,0.22,7,1961,0.0,7,0,70,98178,0,0
331000.0,1080,3,1.75,2,1.0,1306,580,500,1.71,0.83,726.0,1306.0,580.0,0.44,7,1954,2003.0,6,1,12,98199,0,0
365000.0,2653,3,2.5,2,2.0,4510,2653,0,1.2,0.59,3183.5,2255.0,1326.5,0.59,8,2006,0.0,11,0,110,98031,0,0
450000.0,2290,3,2.0,4,1.0,16258,2290,0,1.5,0.14,13968.0,16258.0,2290.0,0.14,8,1960,0.0,6,0,60,98058,0,0
770000.0,3820,4,2.75,2,2.0,26300,2850,970,1.45,0.15,24875.0,13150.0,1425.0,0.11,9,2014,0.0,12,0,120,98028,0,0
455000.0,2210,4,2.5,2,1.0,49375,2210,0,1.6,0.04,47165.0,49375.0,2210.0,0.04,8,1997,0.0,10,0,100,98038,0,0
405000.0,2390,3,1.75,2,1.0,6000,1240,1150,1.71,0.4,4760.0,6000.0,1240.0,0.21,6,1908,0.0,1,0,10,98118,0,0
304900.0,2600,4,1.75,3,1.0,11325,1610,990,2.29,0.23,9715.0,11325.0,1610.0,0.14,7,1969,0.0,7,0,70,98031,0,0
170000.0,860,2,1.0,2,1.0,5265,860,0,2.0,0.16,4405.0,5265.0,860.0,0.16,6,1931,0.0,4,0,40,98178,0,0
2050000.0,3830,5,3.0,4,2.0,8480,2630,1200,1.67,0.45,7165.0,4240.0,1315.0,0.31,9,1905,1994.0,1,1,3,98122,1,0
780000.0,3500,4,2.5,2,2.0,7048,3500,0,1.6,0.5,5298.0,3524.0,1750.0,0.5,9,2005,0.0,11,0,110,98053,0,0
330000.0,2420,3,3.0,3,1.0,13959,1740,680,1.0,0.17,12219.0,13959.0,1740.0,0.12,8,1988,0.0,9,0,90,98028,0,0
370000.0,2720,4,2.5,2,2.0,8666,2720,0,1.6,0.31,7306.0,4333.0,1360.0,0.31,9,1992,0.0,10,0,100,98030,0,0
467000.0,2500,5,2.25,2,1.0,13500,1850,650,2.22,0.19,11650.0,13500.0,1850.0,0.14,7,1979,0.0,8,0,80,98072,0,0
405000.0,1670,3,1.75,2,1.0,6720,1140,530,1.71,0.25,5580.0,6720.0,1140.0,0.17,7,1980,0.0,8,0,80,98034,0,0
675000.0,2900,5,2.25,2,1.0,10300,1450,1450,2.22,0.28,8850.0,10300.0,1450.0,0.14,8,1985,0.0,9,0,90,98006,0,0
500000.0,1640,2,1.0,3,1.0,14100,1140,500,2.0,0.12,12960.0,14100.0,1140.0,0.08,7,1954,0.0,6,0,60,98006,0,0
389999.0,1890,4,2.5,3,2.0,15770,1890,0,1.6,0.12,14825.0,7885.0,945.0,0.12,7,1968,0.0,7,0,70,98166,0,0
630000.0,2950,4,1.75,3,1.0,9025,1780,1170,2.29,0.33,7245.0,9025.0,1780.0,0.2,8,1975,0.0,8,0,80,98034,2,0
360000.0,2160,4,2.5,2,2.0,9528,2160,0,1.6,0.23,8448.0,4764.0,1080.0,0.23,9,1992,0.0,10,0,100,98001,0,0
580000.0,3280,4,3.0,2,2.0,11060,2270,1010,1.33,0.3,9925.0,5530.0,1135.0,0.21,8,1986,0.0,9,0,90,98056,0,0
550000.0,1970,3,2.0,4,2.0,4166,1270,700,1.5,0.47,3531.0,2083.0,635.0,0.3,8,1929,0.0,3,0,30,98126,3,0
879000.0,3360,4,2.5,2,2.0,22111,3360,0,1.6,0.15,20431.0,11055.5,1680.0,0.15,10,1994,0.0,10,0,100,98075,0,0
265000.0,1320,3,2.0,2,1.0,8959,1320,0,1.5,0.15,7639.0,8959.0,1320.0,0.15,7,1993,0.0,10,0,100,98042,0,0
446500.0,2650,3,2.5,2,2.0,7286,2650,0,1.2,0.36,5961.0,3643.0,1325.0,0.36,8,1990,0.0,9,0,90,98059,0,0
404000.0,2030,3,1.5,2,1.0,8880,1330,700,2.0,0.23,7550.0,8880.0,1330.0,0.15,7,1963,0.0,7,0,70,98108,0,0
267500.0,1590,3,1.75,2,1.0,11914,1090,500,1.71,0.13,10824.0,11914.0,1090.0,0.09,7,1957,0.0,6,0,60,98188,2,0
3080000.0,4550,4,5.0,2,1.0,18641,2600,1950,0.8,0.24,16041.0,18641.0,2600.0,0.14,10,2002,0.0,11,0,110,98074,4,1
335000.0,2440,3,2.5,2,2.0,7632,2440,0,1.2,0.32,6412.0,3816.0,1220.0,0.32,8,1998,0.0,10,0,100,98003,0,0
576000.0,1940,3,2.5,3,1.0,9000,970,970,1.2,0.22,8030.0,9000.0,970.0,0.11,7,1948,0.0,5,0,50,98117,0,0
208633.0,2040,3,2.5,2,2.0,3810,2040,0,1.2,0.54,2790.0,1905.0,1020.0,0.54,8,2006,0.0,11,0,110,98038,0,0
315000.0,2200,3,2.25,3,1.0,8750,1120,1080,1.33,0.25,7630.0,8750.0,1120.0,0.13,7,1964,0.0,7,0,70,98166,0,0
725000.0,1920,3,1.75,3,1.0,3300,960,960,1.71,0.58,2340.0,3300.0,960.0,0.29,8,1913,0.0,2,0,20,98112,0,0
550000.0,1800,4,2.75,3,1.0,7750,1400,400,1.45,0.23,6350.0,7750.0,1400.0,0.18,8,1965,0.0,7,0,70,98177,0,0
610750.0,2180,4,2.25,2,2.0,7297,2180,0,1.78,0.3,6207.0,3648.5,1090.0,0.3,8,1984,0.0,9,0,90,98074,0,0
550700.0,1010,2,1.0,3,1.5,5000,1010,0,2.0,0.2,4326.666666666667,3333.33,673.33,0.2,6,1908,0.0,1,0,10,98105,0,0
665000.0,3320,4,2.75,4,2.0,10574,2220,0,1.45,0.31,8914.0,5287.0,1110.0,0.21,8,1960,0.0,6,0,60,98056,0,0
834000.0,2370,4,2.5,4,1.5,4000,1980,390,1.6,0.59,2680.0,2666.67,1320.0,0.49,8,1928,0.0,3,0,30,98144,2,0
201000.0,1660,5,1.75,2,1.5,78408,1660,0,2.86,0.02,77301.33333333333,52272.0,1106.67,0.02,6,1915,0.0,2,0,20,98065,0,0
2380000.0,3650,5,2.5,4,2.0,9050,3370,280,2.0,0.4,7365.0,4525.0,1685.0,0.37,10,1921,0.0,3,0,30,98119,4,0
1380000.0,4290,4,3.25,2,1.0,12103,2690,1600,1.23,0.35,9413.0,12103.0,2690.0,0.22,11,1997,0.0,10,0,100,98006,3,0
1400000.0,4290,4,3.25,2,1.0,12103,2690,1600,1.23,0.35,9413.0,12103.0,2690.0,0.22,11,1997,0.0,10,0,100,98006,3,0
305000.0,1950,4,2.25,2,1.0,7700,1350,600,1.78,0.25,6350.0,7700.0,1350.0,0.18,8,1979,0.0,8,0,80,98058,0,0
487000.0,2590,3,2.0,4,1.0,14052,1720,870,1.5,0.18,12332.0,14052.0,1720.0,0.12,8,1948,0.0,5,0,50,98133,0,0
390000.0,1930,3,2.5,3,1.0,64904,1930,0,1.2,0.03,62974.0,64904.0,1930.0,0.03,8,1988,0.0,9,0,90,98042,0,0
548000.0,1470,2,1.0,3,1.0,3864,1170,300,2.0,0.38,2694.0,3864.0,1170.0,0.3,7,1916,0.0,2,0,20,98103,0,0
268750.0,800,4,1.0,2,1.0,8775,800,0,4.0,0.09,7975.0,8775.0,800.0,0.09,6,1943,0.0,5,0,50,98166,0,0
819900.0,3150,5,2.75,2,2.0,7119,3150,0,1.82,0.44,5544.0,3559.5,1575.0,0.44,9,2013,0.0,12,0,120,98052,0,0
520000.0,2030,3,2.25,2,2.0,16200,2030,0,1.33,0.13,15185.0,8100.0,1015.0,0.13,8,1984,0.0,9,0,90,98027,0,0
230000.0,1450,3,2.0,2,1.0,11204,1450,0,1.5,0.13,9754.0,11204.0,1450.0,0.13,7,2003,0.0,11,0,110,98001,0,0
240000.0,1510,3,1.75,2,1.0,10248,1510,0,1.71,0.15,8738.0,10248.0,1510.0,0.15,7,1969,0.0,7,0,70,98023,0,0
232000.0,1240,2,1.0,2,1.0,12092,960,280,2.0,0.1,11132.0,12092.0,960.0,0.08,6,1922,1984.0,3,1,12,98146,0,0
240500.0,1240,2,1.0,2,1.0,12092,960,280,2.0,0.1,11132.0,12092.0,960.0,0.08,6,1922,1984.0,3,1,12,98146,0,0
274975.0,3030,3,2.5,2,2.0,45004,3030,0,1.2,0.07,43489.0,22502.0,1515.0,0.07,9,1987,0.0,9,0,90,98077,0,0
740000.0,2050,4,2.0,3,1.5,4400,2050,0,2.0,0.47,3033.333333333333,2933.33,1366.67,0.47,9,1922,0.0,3,0,30,98102,0,0
186375.0,1000,3,1.0,1,1.0,7636,1000,0,3.0,0.13,6636.0,7636.0,1000.0,0.13,7,1952,0.0,6,0,60,98166,0,0
790000.0,2370,3,2.25,3,1.0,10289,1590,780,1.33,0.23,8699.0,10289.0,1590.0,0.15,9,1977,0.0,8,0,80,98005,0,0
880000.0,2800,4,3.5,2,2.0,6750,1890,910,1.14,0.41,5805.0,3375.0,945.0,0.28,9,1951,2002.0,6,1,12,98105,0,0
279000.0,2240,6,1.75,3,2.0,11180,2240,0,3.43,0.2,10060.0,5590.0,1120.0,0.2,7,1955,0.0,6,0,60,98198,0,0
295000.0,1810,3,2.0,2,1.0,10530,1810,0,1.5,0.17,8720.0,10530.0,1810.0,0.17,8,1991,0.0,10,0,100,98022,2,0
640000.0,1070,2,1.0,2,1.0,5000,1070,0,2.0,0.21,3930.0,5000.0,1070.0,0.21,7,1924,0.0,3,0,30,98103,0,0
940000.0,2490,4,2.0,4,2.0,9525,2490,0,2.0,0.26,8280.0,4762.5,1245.0,0.26,9,1968,0.0,7,0,70,98040,0,0
260000.0,1960,4,2.5,2,2.0,5238,1960,0,1.6,0.37,4258.0,2619.0,980.0,0.37,7,2003,0.0,11,0,110,98038,0,0
559900.0,2930,3,2.75,2,1.0,5569,1860,1070,1.09,0.53,3709.0,5569.0,1860.0,0.33,9,2004,0.0,11,0,110,98072,0,0
791500.0,1510,4,2.0,4,1.5,3500,1510,0,2.0,0.43,2493.3333333333335,2333.33,1006.67,0.43,7,1911,0.0,2,0,20,98103,0,0
265000.0,1420,3,1.75,2,1.0,8250,1420,0,1.71,0.17,6830.0,8250.0,1420.0,0.17,7,1954,0.0,6,0,60,98133,0,0
245000.0,1740,3,1.75,2,1.0,11547,1740,0,1.71,0.15,9807.0,11547.0,1740.0,0.15,7,1954,0.0,6,0,60,98178,0,0
485000.0,2560,4,1.75,3,2.0,43995,2560,0,2.29,0.06,42715.0,21997.5,1280.0,0.06,7,1962,0.0,7,0,70,98052,0,0
684000.0,3040,4,3.5,2,2.0,8414,2420,620,1.14,0.36,7204.0,4207.0,1210.0,0.29,9,2010,0.0,11,0,110,98059,0,0
425000.0,2500,3,1.75,2,1.0,6840,1300,1200,1.71,0.37,5540.0,6840.0,1300.0,0.19,8,1957,0.0,6,0,60,98125,0,0
309600.0,1275,4,1.75,3,1.0,20000,1275,0,2.29,0.06,18725.0,20000.0,1275.0,0.06,6,1991,0.0,10,0,100,98070,0,0
552250.0,2580,4,2.5,2,2.0,5823,2580,0,1.6,0.44,4533.0,2911.5,1290.0,0.44,8,2002,0.0,11,0,110,98065,0,0
165000.0,1000,4,1.0,2,1.0,7134,1000,0,4.0,0.14,6134.0,7134.0,1000.0,0.14,6,1943,0.0,5,0,50,98178,0,0
239900.0,1000,4,1.0,2,1.0,7134,1000,0,4.0,0.14,6134.0,7134.0,1000.0,0.14,6,1943,0.0,5,0,50,98178,0,0
320000.0,1070,2,1.0,3,1.0,32633,1070,0,2.0,0.03,31563.0,32633.0,1070.0,0.03,6,1930,0.0,3,0,30,98059,0,0
206600.0,1390,3,2.0,3,1.0,13464,1390,0,1.5,0.1,12074.0,13464.0,1390.0,0.1,7,1987,0.0,9,0,90,98030,0,0
387000.0,2500,4,1.75,2,1.0,7690,1250,1250,2.29,0.33,6440.0,7690.0,1250.0,0.16,7,1973,0.0,8,0,80,98155,0,0
299000.0,560,1,0.75,2,1.0,12120,560,0,1.33,0.05,11560.0,12120.0,560.0,0.05,4,1967,0.0,7,0,70,98014,0,0
855000.0,2270,4,2.75,2,2.0,10460,2270,0,1.45,0.22,9325.0,5230.0,1135.0,0.22,9,1965,0.0,7,0,70,98040,0,0
315000.0,1900,3,1.0,3,1.0,14400,1300,600,3.0,0.13,13100.0,14400.0,1300.0,0.09,7,1954,0.0,6,0,60,98166,0,0
437500.0,990,2,1.0,4,1.0,3120,790,200,2.0,0.32,2330.0,3120.0,790.0,0.25,7,1907,0.0,1,0,10,98103,2,0
252000.0,1550,4,1.5,3,1.0,19800,1050,500,2.67,0.08,18750.0,19800.0,1050.0,0.05,7,1969,0.0,7,0,70,98001,0,0
375000.0,2200,4,1.75,4,1.0,7475,1100,1100,2.29,0.29,6375.0,7475.0,1100.0,0.15,7,1955,0.0,6,0,60,98118,0,0
300000.0,1910,4,2.5,2,2.0,4862,1910,0,1.6,0.39,3907.0,2431.0,955.0,0.39,7,2005,0.0,11,0,110,98038,0,0
420000.0,1750,4,1.0,3,1.5,9600,1750,0,4.0,0.18,8433.333333333334,6400.0,1166.67,0.18,7,1954,0.0,6,0,60,98006,0,0
